UKPRN,HE Provider,student_from,n_students,academic_year
10007780,SOAS University of London,Stockton-on-Tees,0,14/15
10007780,SOAS University of London,Suffolk,25,14/15
10007780,SOAS University of London,Surrey,60,14/15
10007780,SOAS University of London,Swindon,0,14/15
10007780,SOAS University of London,Telford and Wrekin,0,14/15
10007780,SOAS University of London,Thurrock,5,14/15
10007780,SOAS University of London,Torbay,0,14/15
10007780,SOAS University of London,Tyne and Wear,10,14/15
10007780,SOAS University of London,Warrington,5,14/15
10007780,SOAS University of London,Warwickshire,10,14/15
10007780,SOAS University of London,West Berkshire,5,14/15
10007780,SOAS University of London,West Midlands,30,14/15
10007780,SOAS University of London,West Sussex,25,14/15
10007780,SOAS University of London,West Yorkshire,20,14/15
10007780,SOAS University of London,Wiltshire,15,14/15
10007780,SOAS University of London,Windsor and Maidenhead,10,14/15
10007780,SOAS University of London,Wokingham,10,14/15
10007780,SOAS University of London,Worcestershire,5,14/15
10007780,SOAS University of London,England (county unitary authority unknown),10,14/15
10007780,SOAS University of London,Total England,2950,14/15
10007780,SOAS University of London,Total,3025,14/15
10005700,SRUC,Bath and North East Somerset,0,14/15
10005700,SRUC,Bedford,0,14/15
10005700,SRUC,Blackburn with Darwen,0,14/15
10005700,SRUC,Blackpool,0,14/15
10005700,SRUC,Bournemouth,0,14/15
10005700,SRUC,Bracknell Forest,0,14/15
10005700,SRUC,Brighton and Hove,0,14/15
10005700,SRUC,Buckinghamshire,0,14/15
10005700,SRUC,Cambridgeshire,5,14/15
10005700,SRUC,Central Bedfordshire,0,14/15
10005700,SRUC,Cheshire East,0,14/15
10005700,SRUC,Cheshire West and Chester,0,14/15
10005700,SRUC,City of Bristol,0,14/15
10005700,SRUC,City of Derby,0,14/15
10005700,SRUC,City of Kingston upon Hull,0,14/15
10005700,SRUC,City of Leicester,0,14/15
10005700,SRUC,City of Nottingham,0,14/15
10005700,SRUC,City of Plymouth,0,14/15
10005700,SRUC,City of Portsmouth,0,14/15
10005700,SRUC,City of Southampton,0,14/15
10005700,SRUC,City of Stoke-on-Trent,0,14/15
10005700,SRUC,City of York,0,14/15
10005700,SRUC,Cornwall,0,14/15
10005700,SRUC,County Durham,0,14/15
10005700,SRUC,Cumbria,0,14/15
10005700,SRUC,Darlington,0,14/15
10005700,SRUC,Derbyshire,0,14/15
10005700,SRUC,Devon,0,14/15
10005700,SRUC,Dorset,5,14/15
10005700,SRUC,East Riding of Yorkshire,0,14/15
10005700,SRUC,East Sussex,0,14/15
10005700,SRUC,Essex,0,14/15
10005700,SRUC,Gloucestershire,0,14/15
10005700,SRUC,Greater London,0,14/15
10005700,SRUC,Greater Manchester,0,14/15
10005700,SRUC,Halton,0,14/15
10005700,SRUC,Hampshire,0,14/15
10005700,SRUC,Hartlepool,0,14/15
10005700,SRUC,Herefordshire,5,14/15
10005700,SRUC,Hertfordshire,0,14/15
10005700,SRUC,Isle of Wight,0,14/15
10005700,SRUC,Isles of Scilly,0,14/15
10005700,SRUC,Kent,0,14/15
10005700,SRUC,Lancashire,0,14/15
10005700,SRUC,Leicestershire,0,14/15
10005700,SRUC,Lincolnshire,0,14/15
10005700,SRUC,Luton,0,14/15
10005700,SRUC,Medway,0,14/15
10005700,SRUC,Merseyside,0,14/15
10005700,SRUC,Middlesbrough,0,14/15
10005700,SRUC,Milton Keynes,0,14/15
10005700,SRUC,Norfolk,0,14/15
10005700,SRUC,North East Lincolnshire,0,14/15
10005700,SRUC,North Lincolnshire,0,14/15
10005700,SRUC,North Somerset,0,14/15
10005700,SRUC,North Yorkshire,0,14/15
10005700,SRUC,Northamptonshire,0,14/15
10005700,SRUC,Northumberland,5,14/15
10005700,SRUC,Nottinghamshire,0,14/15
10005700,SRUC,Oxfordshire,0,14/15
10005700,SRUC,Peterborough,0,14/15
10005700,SRUC,Poole,0,14/15
10005700,SRUC,Reading,0,14/15
10005700,SRUC,Redcar and Cleveland,0,14/15
10005700,SRUC,Rutland,0,14/15
10005700,SRUC,Shropshire,0,14/15
10005700,SRUC,Slough,0,14/15
10005700,SRUC,Somerset,0,14/15
10005700,SRUC,South Gloucestershire,0,14/15
10005700,SRUC,South Yorkshire,0,14/15
10005700,SRUC,Southend-on-Sea,0,14/15
10005700,SRUC,Staffordshire,0,14/15
10005700,SRUC,Stockton-on-Tees,0,14/15
10005700,SRUC,Suffolk,5,14/15
10005700,SRUC,Surrey,5,14/15
10005700,SRUC,Swindon,0,14/15
10005700,SRUC,Telford and Wrekin,0,14/15
10005700,SRUC,Thurrock,0,14/15
10005700,SRUC,Torbay,0,14/15
10005700,SRUC,Tyne and Wear,0,14/15
10005700,SRUC,Warrington,0,14/15
10005700,SRUC,Warwickshire,0,14/15
10005700,SRUC,West Berkshire,0,14/15
10005700,SRUC,West Midlands,0,14/15
10005700,SRUC,West Sussex,0,14/15
10005700,SRUC,West Yorkshire,0,14/15
10005700,SRUC,Wiltshire,0,14/15
10005700,SRUC,Windsor and Maidenhead,0,14/15
10005700,SRUC,Wokingham,0,14/15
10005700,SRUC,Worcestershire,0,14/15
10005700,SRUC,England (county unitary authority unknown),0,14/15
10005700,SRUC,Total England,70,14/15
10005700,SRUC,Total,1485,14/15
10005790,Sheffield Hallam University,Bath and North East Somerset,10,14/15
10005790,Sheffield Hallam University,Bedford,55,14/15
10005790,Sheffield Hallam University,Blackburn with Darwen,45,14/15
10005790,Sheffield Hallam University,Blackpool,20,14/15
10005790,Sheffield Hallam University,Bournemouth,5,14/15
10005790,Sheffield Hallam University,Bracknell Forest,5,14/15
10005790,Sheffield Hallam University,Brighton and Hove,15,14/15
10005790,Sheffield Hallam University,Buckinghamshire,75,14/15
10005790,Sheffield Hallam University,Cambridgeshire,290,14/15
10005790,Sheffield Hallam University,Central Bedfordshire,100,14/15
10005790,Sheffield Hallam University,Cheshire East,400,14/15
10005790,Sheffield Hallam University,Cheshire West and Chester,230,14/15
10005790,Sheffield Hallam University,City of Bristol,30,14/15
10005790,Sheffield Hallam University,City of Derby,420,14/15
10005790,Sheffield Hallam University,City of Kingston upon Hull,110,14/15
10005790,Sheffield Hallam University,City of Leicester,200,14/15
10005790,Sheffield Hallam University,City of Nottingham,210,14/15
10005790,Sheffield Hallam University,City of Plymouth,15,14/15
10005790,Sheffield Hallam University,City of Portsmouth,15,14/15
10005790,Sheffield Hallam University,City of Southampton,10,14/15
10005790,Sheffield Hallam University,City of Stoke-on-Trent,70,14/15
10005790,Sheffield Hallam University,City of York,245,14/15
10005790,Sheffield Hallam University,Cornwall,25,14/15
10005790,Sheffield Hallam University,County Durham,115,14/15
10005790,Sheffield Hallam University,Cumbria,155,14/15
10005790,Sheffield Hallam University,Darlington,50,14/15
10005790,Sheffield Hallam University,Derbyshire,2050,14/15
10005790,Sheffield Hallam University,Devon,45,14/15
10005790,Sheffield Hallam University,Dorset,20,14/15
10005790,Sheffield Hallam University,East Riding of Yorkshire,395,14/15
10005790,Sheffield Hallam University,East Sussex,25,14/15
10005790,Sheffield Hallam University,Essex,135,14/15
10005790,Sheffield Hallam University,Gloucestershire,95,14/15
10005790,Sheffield Hallam University,Greater London,525,14/15
10005790,Sheffield Hallam University,Greater Manchester,1515,14/15
10005790,Sheffield Hallam University,Halton,40,14/15
10005790,Sheffield Hallam University,Hampshire,80,14/15
10005790,Sheffield Hallam University,Hartlepool,15,14/15
10005790,Sheffield Hallam University,Herefordshire,15,14/15
10005790,Sheffield Hallam University,Hertfordshire,235,14/15
10005790,Sheffield Hallam University,Isle of Wight,10,14/15
10005790,Sheffield Hallam University,Isles of Scilly,0,14/15
10005790,Sheffield Hallam University,Kent,115,14/15
10005790,Sheffield Hallam University,Lancashire,310,14/15
10005790,Sheffield Hallam University,Leicestershire,635,14/15
10005790,Sheffield Hallam University,Lincolnshire,910,14/15
10005790,Sheffield Hallam University,Luton,35,14/15
10005790,Sheffield Hallam University,Medway,15,14/15
10005790,Sheffield Hallam University,Merseyside,485,14/15
10005790,Sheffield Hallam University,Middlesbrough,35,14/15
10005790,Sheffield Hallam University,Milton Keynes,55,14/15
10005790,Sheffield Hallam University,Norfolk,235,14/15
10005790,Sheffield Hallam University,North East Lincolnshire,205,14/15
10005790,Sheffield Hallam University,North Lincolnshire,320,14/15
10005790,Sheffield Hallam University,North Somerset,25,14/15
10005790,Sheffield Hallam University,North Yorkshire,565,14/15
10005790,Sheffield Hallam University,Northamptonshire,380,14/15
10005790,Sheffield Hallam University,Northumberland,100,14/15
10005790,Sheffield Hallam University,Nottinghamshire,1385,14/15
10005790,Sheffield Hallam University,Oxfordshire,65,14/15
10005790,Sheffield Hallam University,Peterborough,115,14/15
10005790,Sheffield Hallam University,Poole,5,14/15
10005790,Sheffield Hallam University,Reading,10,14/15
10005790,Sheffield Hallam University,Redcar and Cleveland,30,14/15
10005790,Sheffield Hallam University,Rutland,35,14/15
10005790,Sheffield Hallam University,Shropshire,95,14/15
10005790,Sheffield Hallam University,Slough,10,14/15
10005790,Sheffield Hallam University,Somerset,40,14/15
10005790,Sheffield Hallam University,South Gloucestershire,30,14/15
10005790,Sheffield Hallam University,South Yorkshire,9005,14/15
10005790,Sheffield Hallam University,Southend-on-Sea,15,14/15
10005790,Sheffield Hallam University,Staffordshire,470,14/15
10005790,Sheffield Hallam University,Stockton-on-Tees,60,14/15
10005790,Sheffield Hallam University,Suffolk,130,14/15
10005790,Sheffield Hallam University,Surrey,90,14/15
10005790,Sheffield Hallam University,Swindon,15,14/15
10005790,Sheffield Hallam University,Telford and Wrekin,45,14/15
10005790,Sheffield Hallam University,Thurrock,15,14/15
10005790,Sheffield Hallam University,Torbay,5,14/15
10005790,Sheffield Hallam University,Tyne and Wear,175,14/15
10005790,Sheffield Hallam University,Warrington,110,14/15
10005790,Sheffield Hallam University,Warwickshire,260,14/15
10005790,Sheffield Hallam University,West Berkshire,15,14/15
10005790,Sheffield Hallam University,West Midlands,575,14/15
10005790,Sheffield Hallam University,West Sussex,50,14/15
10005790,Sheffield Hallam University,West Yorkshire,1985,14/15
10005790,Sheffield Hallam University,Wiltshire,40,14/15
10005790,Sheffield Hallam University,Windsor and Maidenhead,15,14/15
10005790,Sheffield Hallam University,Wokingham,10,14/15
10005790,Sheffield Hallam University,Worcestershire,140,14/15
10005790,Sheffield Hallam University,England (county unitary authority unknown),15,14/15
10005790,Sheffield Hallam University,Total England,27610,14/15
10005790,Sheffield Hallam University,Total,28115,14/15
10007157,The University of Sheffield,Bath and North East Somerset,50,14/15
10007157,The University of Sheffield,Bedford,70,14/15
10007157,The University of Sheffield,Blackburn with Darwen,30,14/15
10007157,The University of Sheffield,Blackpool,25,14/15
10007157,The University of Sheffield,Bournemouth,20,14/15
10007157,The University of Sheffield,Bracknell Forest,10,14/15
10007157,The University of Sheffield,Brighton and Hove,50,14/15
10007157,The University of Sheffield,Buckinghamshire,220,14/15
10007157,The University of Sheffield,Cambridgeshire,265,14/15
10007157,The University of Sheffield,Central Bedfordshire,95,14/15
10007157,The University of Sheffield,Cheshire East,330,14/15
10007157,The University of Sheffield,Cheshire West and Chester,180,14/15
10007157,The University of Sheffield,City of Bristol,120,14/15
10007157,The University of Sheffield,City of Derby,130,14/15
10007157,The University of Sheffield,City of Kingston upon Hull,55,14/15
10007157,The University of Sheffield,City of Leicester,90,14/15
10007157,The University of Sheffield,City of Nottingham,105,14/15
10007157,The University of Sheffield,City of Plymouth,15,14/15
10007157,The University of Sheffield,City of Portsmouth,10,14/15
10007157,The University of Sheffield,City of Southampton,15,14/15
